Store_ID,Region,Product_ID,Category,Seasonality,Avg_Units_Sold,Season_Intensity
S004,North,P0017,Toys,Winter,94.47,Moderate
S004,North,P0031,Electronics,Autumn,82.05,Moderate
S004,North,P0031,Electronics,Spring,82.57,Moderate
S004,North,P0031,Electronics,Summer,88.1,Moderate
S004,North,P0031,Electronics,Winter,87.75,Moderate
S004,North,P0046,Clothing,Autumn,89.02,Moderate
S004,North,P0046,Clothing,Spring,91.43,Moderate
S004,North,P0046,Clothing,Summer,100.48,High
S004,North,P0046,Clothing,Winter,118.83,High
S004,North,P0057,Clothing,Autumn,91.42,Moderate
S004,North,P0057,Clothing,Spring,97.22,Moderate
S004,North,P0057,Clothing,Summer,90.23,Moderate
S004,North,P0057,Clothing,Winter,134.72,High
S004,North,P0061,Clothing,Autumn,91.02,Moderate
S004,North,P0061,Clothing,Spring,83.73,Moderate
S004,North,P0061,Clothing,Summer,89.93,Moderate
S004,North,P0061,Clothing,Winter,135.34,High
S004,North,P0066,Clothing,Autumn,90.58,Moderate
S004,North,P0066,Clothing,Spring,96.59,Moderate
S004,North,P0066,Clothing,Summer,95.42,Moderate
S004,North,P0066,Clothing,Winter,126.74,High
S004,North,P0067,Furniture,Autumn,90.72,Moderate
S004,North,P0067,Furniture,Spring,102.17,High
S004,North,P0067,Furniture,Summer,93.26,Moderate
S004,North,P0067,Furniture,Winter,87.25,Moderate
S004,North,P0068,Electronics,Autumn,94.59,Moderate
S004,North,P0068,Electronics,Spring,83.74,Moderate
S004,North,P0068,Electronics,Summer,97.93,Moderate
S004,North,P0068,Electronics,Winter,90.92,Moderate
S004,North,P0069,Clothing,Autumn,98.07,Moderate
S004,North,P0069,Clothing,Spring,96.14,Moderate
S004,North,P0069,Clothing,Summer,87.14,Moderate
S004,North,P0069,Clothing,Winter,131.42,High
S004,North,P0070,Electronics,Autumn,92.27,Moderate
S004,North,P0070,Electronics,Spring,95.08,Moderate
S004,North,P0070,Electronics,Summer,88.44,Moderate
S004,North,P0070,Electronics,Winter,88.37,Moderate
S004,North,P0079,Furniture,Autumn,89.6,Moderate
S004,North,P0079,Furniture,Spring,91.86,Moderate
S004,North,P0079,Furniture,Summer,96.13,Moderate
S004,North,P0079,Furniture,Winter,90.97,Moderate
S004,North,P0083,Toys,Autumn,95.63,Moderate
S004,North,P0083,Toys,Spring,89.85,Moderate
S004,North,P0083,Toys,Summer,88.0,Moderate
S004,North,P0083,Toys,Winter,84.6,Moderate
S004,North,P0085,Electronics,Autumn,82.87,Moderate
S004,North,P0085,Electronics,Spring,92.8,Moderate
S004,North,P0085,Electronics,Summer,92.29,Moderate
S004,North,P0085,Electronics,Winter,82.25,Moderate
S004,North,P0094,Groceries,Autumn,94.16,Moderate
S004,North,P0094,Groceries,Spring,91.41,Moderate
S004,North,P0094,Groceries,Summer,114.46,High
S004,North,P0094,Groceries,Winter,90.32,Moderate
S004,North,P0096,Toys,Autumn,95.67,Moderate
S004,North,P0096,Toys,Spring,101.08,High
S004,North,P0096,Toys,Summer,88.63,Moderate
S004,North,P0096,Toys,Winter,97.08,Moderate
S004,North,P0116,Furniture,Autumn,96.49,Moderate
S004,North,P0116,Furniture,Spring,95.0,Moderate
S004,North,P0116,Furniture,Summer,92.88,Moderate
S004,North,P0116,Furniture,Winter,96.14,Moderate
S004,North,P0125,Clothing,Autumn,102.8,High
S004,North,P0125,Clothing,Spring,93.76,Moderate
S004,North,P0125,Clothing,Summer,99.03,Moderate
S004,North,P0125,Clothing,Winter,127.28,High
S004,North,P0126,Clothing,Autumn,97.52,Moderate
S004,North,P0126,Clothing,Spring,99.85,Moderate
S004,North,P0126,Clothing,Summer,93.53,Moderate
S004,North,P0126,Clothing,Winter,132.15,High
S004,North,P0129,Furniture,Autumn,89.71,Moderate
S004,North,P0129,Furniture,Spring,89.48,Moderate
S004,North,P0129,Furniture,Summer,92.72,Moderate
S004,North,P0129,Furniture,Winter,92.86,Moderate
S004,North,P0133,Clothing,Autumn,97.02,Moderate
S004,North,P0133,Clothing,Spring,107.96,High
S004,North,P0133,Clothing,Summer,93.47,Moderate
S004,North,P0133,Clothing,Winter,132.73,High
S004,North,P0149,Furniture,Autumn,88.3,Moderate
S004,North,P0149,Furniture,Spring,88.47,Moderate
S004,North,P0149,Furniture,Summer,92.22,Moderate
S004,North,P0149,Furniture,Winter,94.96,Moderate
S004,North,P0153,Furniture,Autumn,95.83,Moderate
S004,North,P0153,Furniture,Spring,87.2,Moderate
S004,North,P0153,Furniture,Summer,98.21,Moderate
S004,North,P0153,Furniture,Winter,86.26,Moderate
S004,North,P0159,Electronics,Autumn,86.92,Moderate
S004,North,P0159,Electronics,Spring,89.61,Moderate
S004,North,P0159,Electronics,Summer,81.98,Moderate
S004,North,P0159,Electronics,Winter,87.3,Moderate
S004,North,P0166,Groceries,Autumn,103.04,High
S004,North,P0166,Groceries,Spring,94.3,Moderate
S004,North,P0166,Groceries,Summer,117.16,High
S004,North,P0166,Groceries,Winter,94.79,Moderate
S004,North,P0171,Electronics,Autumn,91.07,Moderate
S004,North,P0171,Electronics,Spring,84.0,Moderate
S004,North,P0171,Electronics,Summer,94.93,Moderate
S004,North,P0171,Electronics,Winter,79.98,Moderate
S004,North,P0175,Electronics,Autumn,88.06,Moderate
S004,North,P0175,Electronics,Spring,82.39,Moderate
S004,North,P0175,Electronics,Summer,90.21,Moderate
S004,North,P0175,Electronics,Winter,89.18,Moderate
S004,North,P0178,Clothing,Autumn,91.29,Moderate
S004,North,P0178,Clothing,Spring,87.12,Moderate
S004,North,P0178,Clothing,Summer,90.28,Moderate
S004,North,P0178,Clothing,Winter,140.21,High
S004,North,P0183,Electronics,Autumn,90.42,Moderate
S004,North,P0183,Electronics,Spring,95.23,Moderate
S004,North,P0183,Electronics,Summer,94.39,Moderate
S004,North,P0183,Electronics,Winter,86.12,Moderate
S004,North,P0187,Clothing,Autumn,86.35,Moderate
S004,North,P0187,Clothing,Spring,95.23,Moderate
S004,North,P0187,Clothing,Summer,101.02,High
S004,North,P0187,Clothing,Winter,131.4,High
S004,South,P0016,Clothing,Autumn,95.98,Moderate
S004,South,P0016,Clothing,Spring,98.32,Moderate
S004,South,P0016,Clothing,Summer,86.12,Moderate
S004,South,P0016,Clothing,Winter,123.13,High
S004,South,P0017,Toys,Autumn,92.73,Moderate
S004,South,P0017,Toys,Spring,98.74,Moderate
S004,South,P0017,Toys,Summer,93.67,Moderate
S004,South,P0017,Toys,Winter,94.11,Moderate
S004,South,P0031,Electronics,Autumn,85.7,Moderate
S004,South,P0031,Electronics,Spring,86.03,Moderate
S004,South,P0031,Electronics,Summer,89.05,Moderate
S004,South,P0031,Electronics,Winter,89.42,Moderate
S004,South,P0046,Clothing,Autumn,91.92,Moderate
S004,South,P0046,Clothing,Spring,97.66,Moderate
S004,South,P0046,Clothing,Summer,93.0,Moderate
S004,South,P0046,Clothing,Winter,138.14,High
S004,South,P0057,Clothing,Autumn,96.16,Moderate
S004,South,P0057,Clothing,Spring,90.5,Moderate
S004,South,P0057,Clothing,Summer,98.75,Moderate
S004,South,P0057,Clothing,Winter,121.77,High
S004,South,P0061,Clothing,Autumn,90.96,Moderate
S004,South,P0061,Clothing,Spring,92.53,Moderate
S004,South,P0061,Clothing,Summer,98.98,Moderate
S004,South,P0061,Clothing,Winter,131.35,High
S004,South,P0066,Clothing,Autumn,95.83,Moderate
S004,South,P0066,Clothing,Spring,101.16,High
S004,South,P0066,Clothing,Summer,95.54,Moderate
S004,South,P0066,Clothing,Winter,133.0,High
S004,South,P0067,Furniture,Autumn,84.38,Moderate
S004,South,P0067,Furniture,Spring,103.63,High
S004,South,P0067,Furniture,Summer,93.56,Moderate
S004,South,P0067,Furniture,Winter,96.48,Moderate
S004,South,P0068,Electronics,Autumn,82.38,Moderate
S004,South,P0068,Electronics,Spring,95.97,Moderate
S004,South,P0068,Electronics,Summer,91.19,Moderate
S004,South,P0068,Electronics,Winter,82.15,Moderate
S004,South,P0069,Clothing,Autumn,99.31,Moderate
S004,South,P0069,Clothing,Spring,83.88,Moderate
S004,South,P0069,Clothing,Summer,101.89,High
S004,South,P0069,Clothing,Winter,127.5,High
S004,South,P0070,Electronics,Autumn,85.7,Moderate
S004,South,P0070,Electronics,Spring,90.92,Moderate
S004,South,P0070,Electronics,Summer,87.69,Moderate
S004,South,P0070,Electronics,Winter,85.37,Moderate
S004,South,P0079,Furniture,Autumn,90.95,Moderate
S004,South,P0079,Furniture,Spring,101.8,High
S004,South,P0079,Furniture,Summer,101.4,High
S004,South,P0079,Furniture,Winter,91.21,Moderate
S004,South,P0083,Toys,Autumn,86.61,Moderate
S004,South,P0083,Toys,Spring,88.89,Moderate
S004,South,P0083,Toys,Summer,89.39,Moderate
S004,South,P0083,Toys,Winter,93.16,Moderate
S004,South,P0085,Electronics,Autumn,96.19,Moderate
S004,South,P0085,Electronics,Spring,91.41,Moderate
S004,South,P0085,Electronics,Summer,90.29,Moderate
S004,South,P0085,Electronics,Winter,86.62,Moderate
S004,South,P0094,Groceries,Autumn,88.87,Moderate
S004,South,P0094,Groceries,Spring,91.61,Moderate
S004,South,P0094,Groceries,Summer,126.35,High
S004,South,P0094,Groceries,Winter,92.14,Moderate
S004,South,P0096,Toys,Autumn,87.88,Moderate
S004,South,P0096,Toys,Spring,89.33,Moderate
S004,South,P0096,Toys,Summer,97.7,Moderate
S004,South,P0096,Toys,Winter,94.25,Moderate
S004,South,P0116,Furniture,Autumn,107.25,High
S004,South,P0116,Furniture,Spring,91.7,Moderate
S004,South,P0116,Furniture,Summer,94.91,Moderate
S004,South,P0116,Furniture,Winter,93.39,Moderate
S004,South,P0125,Clothing,Autumn,94.4,Moderate
S004,South,P0125,Clothing,Spring,93.44,Moderate
S004,South,P0125,Clothing,Summer,97.98,Moderate
S004,South,P0125,Clothing,Winter,128.62,High
S004,South,P0126,Clothing,Autumn,84.67,Moderate
S004,South,P0126,Clothing,Spring,92.61,Moderate
S004,South,P0126,Clothing,Summer,90.68,Moderate
S004,South,P0126,Clothing,Winter,128.19,High
S004,South,P0129,Furniture,Autumn,90.28,Moderate
S004,South,P0129,Furniture,Spring,91.5,Moderate
S004,South,P0129,Furniture,Summer,90.95,Moderate
S004,South,P0129,Furniture,Winter,94.81,Moderate
S004,South,P0133,Clothing,Autumn,90.79,Moderate
S004,South,P0133,Clothing,Spring,89.36,Moderate
S004,South,P0133,Clothing,Summer,95.78,Moderate
S004,South,P0133,Clothing,Winter,139.89,High
S004,South,P0149,Furniture,Autumn,92.08,Moderate
S004,South,P0149,Furniture,Spring,92.59,Moderate
S004,South,P0149,Furniture,Summer,93.85,Moderate
S004,South,P0149,Furniture,Winter,95.46,Moderate
S004,South,P0153,Furniture,Autumn,85.21,Moderate
S004,South,P0153,Furniture,Spring,98.19,Moderate
S004,South,P0153,Furniture,Summer,93.3,Moderate
S004,South,P0153,Furniture,Winter,95.44,Moderate
S004,South,P0159,Electronics,Autumn,90.16,Moderate
S004,South,P0159,Electronics,Spring,78.19,Moderate
S004,South,P0159,Electronics,Summer,86.02,Moderate
S004,South,P0159,Electronics,Winter,98.0,Moderate
S004,South,P0166,Groceries,Autumn,97.71,Moderate
S004,South,P0166,Groceries,Spring,95.87,Moderate
S004,South,P0166,Groceries,Summer,128.08,High
S004,South,P0166,Groceries,Winter,92.7,Moderate
S004,South,P0171,Electronics,Autumn,92.36,Moderate
S004,South,P0171,Electronics,Spring,84.4,Moderate
S004,South,P0171,Electronics,Summer,92.88,Moderate
S004,South,P0171,Electronics,Winter,90.73,Moderate
S004,South,P0175,Electronics,Autumn,101.05,High
S004,South,P0175,Electronics,Spring,93.73,Moderate
S004,South,P0175,Electronics,Summer,88.7,Moderate
S004,South,P0175,Electronics,Winter,89.79,Moderate
S004,South,P0178,Clothing,Autumn,88.95,Moderate
S004,South,P0178,Clothing,Spring,84.8,Moderate
S004,South,P0178,Clothing,Summer,97.29,Moderate
S004,South,P0178,Clothing,Winter,123.3,High
S004,South,P0183,Electronics,Autumn,88.68,Moderate
S004,South,P0183,Electronics,Spring,93.47,Moderate
S004,South,P0183,Electronics,Summer,90.0,Moderate
S004,South,P0183,Electronics,Winter,87.38,Moderate
S004,South,P0187,Clothing,Autumn,92.35,Moderate
S004,South,P0187,Clothing,Spring,88.94,Moderate
S004,South,P0187,Clothing,Summer,108.15,High
S004,South,P0187,Clothing,Winter,127.83,High
S004,West,P0016,Clothing,Autumn,95.81,Moderate
S004,West,P0016,Clothing,Spring,84.32,Moderate
S004,West,P0016,Clothing,Summer,89.68,Moderate
S004,West,P0016,Clothing,Winter,141.81,High
S004,West,P0017,Toys,Autumn,95.13,Moderate
S004,West,P0017,Toys,Spring,89.7,Moderate
S004,West,P0017,Toys,Summer,90.23,Moderate
S004,West,P0017,Toys,Winter,86.24,Moderate
S004,West,P0031,Electronics,Autumn,86.61,Moderate
S004,West,P0031,Electronics,Spring,90.27,Moderate
S004,West,P0031,Electronics,Summer,82.89,Moderate
S004,West,P0031,Electronics,Winter,89.16,Moderate
S004,West,P0046,Clothing,Autumn,96.06,Moderate
S004,West,P0046,Clothing,Spring,94.11,Moderate
S004,West,P0046,Clothing,Summer,89.81,Moderate
S004,West,P0046,Clothing,Winter,127.29,High
S004,West,P0057,Clothing,Autumn,94.31,Moderate
S004,West,P0057,Clothing,Spring,89.43,Moderate
S004,West,P0057,Clothing,Summer,92.86,Moderate
S004,West,P0057,Clothing,Winter,133.31,High
S004,West,P0061,Clothing,Autumn,89.93,Moderate
S004,West,P0061,Clothing,Spring,96.72,Moderate
S004,West,P0061,Clothing,Summer,91.86,Moderate
S004,West,P0061,Clothing,Winter,131.51,High
S004,West,P0066,Clothing,Autumn,91.27,Moderate
S004,West,P0066,Clothing,Spring,88.23,Moderate
S004,West,P0066,Clothing,Summer,92.82,Moderate
S004,West,P0066,Clothing,Winter,126.05,High
S004,West,P0067,Furniture,Autumn,89.0,Moderate
S004,West,P0067,Furniture,Spring,89.73,Moderate
S004,West,P0067,Furniture,Summer,96.45,Moderate
S004,West,P0067,Furniture,Winter,88.55,Moderate
S004,West,P0068,Electronics,Autumn,88.3,Moderate
S004,West,P0068,Electronics,Spring,95.9,Moderate
S004,West,P0068,Electronics,Summer,88.23,Moderate
S004,West,P0068,Electronics,Winter,91.09,Moderate
S004,West,P0069,Clothing,Autumn,93.48,Moderate
S004,West,P0069,Clothing,Spring,91.35,Moderate
S004,West,P0069,Clothing,Summer,96.15,Moderate
S004,West,P0069,Clothing,Winter,128.86,High
S004,West,P0070,Electronics,Autumn,79.55,Moderate
S004,West,P0070,Electronics,Spring,87.39,Moderate
S004,West,P0070,Electronics,Summer,81.33,Moderate
S004,West,P0070,Electronics,Winter,89.79,Moderate
S004,West,P0079,Furniture,Autumn,101.46,High
S004,West,P0079,Furniture,Spring,96.66,Moderate
S004,West,P0079,Furniture,Summer,91.55,Moderate
S004,West,P0079,Furniture,Winter,89.47,Moderate
S004,West,P0083,Toys,Autumn,93.69,Moderate
S004,West,P0083,Toys,Spring,87.79,Moderate
S004,West,P0083,Toys,Summer,89.88,Moderate
S004,West,P0083,Toys,Winter,99.11,Moderate
S004,West,P0085,Electronics,Autumn,87.32,Moderate
S004,West,P0085,Electronics,Spring,88.53,Moderate
S004,West,P0085,Electronics,Summer,90.37,Moderate
S004,West,P0085,Electronics,Winter,89.97,Moderate
S004,West,P0094,Groceries,Autumn,98.22,Moderate
S004,West,P0094,Groceries,Spring,88.48,Moderate
S004,West,P0094,Groceries,Summer,125.35,High
S004,West,P0094,Groceries,Winter,91.83,Moderate
S004,West,P0096,Toys,Autumn,99.21,Moderate
S004,West,P0096,Toys,Spring,97.25,Moderate
S004,West,P0096,Toys,Summer,94.61,Moderate
S004,West,P0096,Toys,Winter,88.12,Moderate
S004,West,P0116,Furniture,Autumn,95.71,Moderate
S004,West,P0116,Furniture,Spring,89.03,Moderate
S004,West,P0116,Furniture,Summer,89.61,Moderate
S004,West,P0116,Furniture,Winter,94.74,Moderate
S004,West,P0125,Clothing,Autumn,95.75,Moderate
S004,West,P0125,Clothing,Spring,102.0,High
S004,West,P0125,Clothing,Summer,97.6,Moderate
S004,West,P0125,Clothing,Winter,123.34,High
S004,West,P0126,Clothing,Autumn,91.5,Moderate
S004,West,P0126,Clothing,Spring,90.74,Moderate
S004,West,P0126,Clothing,Summer,90.39,Moderate
S004,West,P0126,Clothing,Winter,124.05,High
S004,West,P0129,Furniture,Autumn,92.07,Moderate
S004,West,P0129,Furniture,Spring,75.58,Moderate
S004,West,P0129,Furniture,Summer,96.92,Moderate
S004,West,P0129,Furniture,Winter,88.76,Moderate
S004,West,P0133,Clothing,Autumn,95.76,Moderate
S004,West,P0133,Clothing,Spring,92.85,Moderate
S004,West,P0133,Clothing,Summer,99.33,Moderate
S004,West,P0133,Clothing,Winter,123.77,High
S004,West,P0149,Furniture,Autumn,97.5,Moderate
S004,West,P0149,Furniture,Spring,85.79,Moderate
S004,West,P0149,Furniture,Summer,98.26,Moderate
S004,West,P0149,Furniture,Winter,99.39,Moderate
S004,West,P0153,Furniture,Autumn,95.47,Moderate
S004,West,P0153,Furniture,Spring,101.51,High
S004,West,P0153,Furniture,Summer,92.5,Moderate
S004,West,P0153,Furniture,Winter,85.61,Moderate
S004,West,P0159,Electronics,Autumn,86.38,Moderate
S004,West,P0159,Electronics,Spring,93.74,Moderate
S004,West,P0159,Electronics,Summer,85.42,Moderate
S004,West,P0159,Electronics,Winter,89.22,Moderate
S004,West,P0166,Groceries,Autumn,83.34,Moderate
S004,West,P0166,Groceries,Spring,101.97,High
S004,West,P0166,Groceries,Summer,117.72,High
S004,West,P0166,Groceries,Winter,92.32,Moderate
S004,West,P0171,Electronics,Autumn,89.34,Moderate
S004,West,P0171,Electronics,Spring,90.26,Moderate
S004,West,P0171,Electronics,Summer,83.98,Moderate
S004,West,P0171,Electronics,Winter,85.2,Moderate
S004,West,P0175,Electronics,Autumn,88.96,Moderate
S004,West,P0175,Electronics,Spring,89.34,Moderate
S004,West,P0175,Electronics,Summer,87.61,Moderate
S004,West,P0175,Electronics,Winter,91.79,Moderate
S004,West,P0178,Clothing,Autumn,83.62,Moderate
S004,West,P0178,Clothing,Spring,92.5,Moderate
S004,West,P0178,Clothing,Summer,89.29,Moderate
S004,West,P0178,Clothing,Winter,127.29,High
S004,West,P0183,Electronics,Autumn,91.41,Moderate
S004,West,P0183,Electronics,Spring,81.68,Moderate
S004,West,P0183,Electronics,Summer,81.34,Moderate
S004,West,P0183,Electronics,Winter,85.68,Moderate
S004,West,P0187,Clothing,Autumn,89.3,Moderate
S004,West,P0187,Clothing,Spring,95.2,Moderate
S004,West,P0187,Clothing,Summer,95.75,Moderate
S004,West,P0187,Clothing,Winter,123.24,High
S005,East,P0016,Clothing,Autumn,95.11,Moderate
S005,East,P0016,Clothing,Spring,93.71,Moderate
S005,East,P0016,Clothing,Summer,85.31,Moderate
S005,East,P0016,Clothing,Winter,131.41,High
S005,East,P0017,Toys,Autumn,82.75,Moderate
S005,East,P0017,Toys,Spring,105.69,High
S005,East,P0017,Toys,Summer,102.17,High
S005,East,P0017,Toys,Winter,93.63,Moderate
S005,East,P0031,Electronics,Autumn,92.24,Moderate
S005,East,P0031,Electronics,Spring,88.94,Moderate
S005,East,P0031,Electronics,Summer,90.65,Moderate
S005,East,P0031,Electronics,Winter,88.78,Moderate
S005,East,P0046,Clothing,Autumn,99.31,Moderate
S005,East,P0046,Clothing,Spring,85.75,Moderate
S005,East,P0046,Clothing,Summer,93.83,Moderate
S005,East,P0046,Clothing,Winter,127.51,High
S005,East,P0057,Clothing,Autumn,98.62,Moderate
S005,East,P0057,Clothing,Spring,102.32,High
S005,East,P0057,Clothing,Summer,93.04,Moderate
S005,East,P0057,Clothing,Winter,125.29,High
S005,East,P0061,Clothing,Autumn,97.33,Moderate
S005,East,P0061,Clothing,Spring,98.0,Moderate
S005,East,P0061,Clothing,Summer,99.64,Moderate
S005,East,P0061,Clothing,Winter,137.25,High
S005,East,P0066,Clothing,Autumn,99.59,Moderate
S005,East,P0066,Clothing,Spring,97.1,Moderate
S005,East,P0066,Clothing,Summer,93.45,Moderate
S005,East,P0066,Clothing,Winter,123.06,High
S005,East,P0067,Furniture,Autumn,90.51,Moderate
S005,East,P0067,Furniture,Spring,106.9,High
S005,East,P0067,Furniture,Summer,94.31,Moderate
S005,East,P0067,Furniture,Winter,92.91,Moderate
S005,East,P0068,Electronics,Autumn,85.4,Moderate
S005,East,P0068,Electronics,Spring,81.59,Moderate
S005,East,P0068,Electronics,Summer,82.96,Moderate
S005,East,P0068,Electronics,Winter,81.44,Moderate
S005,East,P0069,Clothing,Autumn,82.78,Moderate
S005,East,P0069,Clothing,Spring,98.73,Moderate
S005,East,P0069,Clothing,Summer,98.43,Moderate
S005,East,P0069,Clothing,Winter,137.2,High
S005,East,P0070,Electronics,Autumn,90.86,Moderate
S005,East,P0070,Electronics,Spring,87.0,Moderate
S005,East,P0070,Electronics,Summer,93.0,Moderate
S005,East,P0070,Electronics,Winter,87.13,Moderate
S005,East,P0079,Furniture,Autumn,93.95,Moderate
S005,East,P0079,Furniture,Spring,82.13,Moderate
S005,East,P0079,Furniture,Summer,89.43,Moderate
S005,East,P0079,Furniture,Winter,94.77,Moderate
S005,East,P0083,Toys,Autumn,96.35,Moderate
S005,East,P0083,Toys,Spring,92.88,Moderate
S005,East,P0083,Toys,Summer,88.68,Moderate
S005,East,P0083,Toys,Winter,91.17,Moderate
S005,East,P0085,Electronics,Autumn,85.65,Moderate
S005,East,P0085,Electronics,Spring,85.15,Moderate
S005,East,P0085,Electronics,Summer,91.31,Moderate
S005,East,P0085,Electronics,Winter,90.09,Moderate
S005,East,P0094,Groceries,Autumn,98.94,Moderate
S005,East,P0094,Groceries,Spring,102.52,High
S005,East,P0094,Groceries,Summer,119.19,High
S005,East,P0094,Groceries,Winter,101.32,High
S005,East,P0096,Toys,Autumn,104.14,High
S005,East,P0096,Toys,Spring,94.76,Moderate
S005,East,P0096,Toys,Summer,90.48,Moderate
S005,East,P0096,Toys,Winter,93.83,Moderate
S005,East,P0116,Furniture,Autumn,103.66,High
S005,East,P0116,Furniture,Spring,87.28,Moderate
S005,East,P0116,Furniture,Summer,86.58,Moderate
S005,East,P0116,Furniture,Winter,96.12,Moderate
S005,East,P0125,Clothing,Autumn,86.81,Moderate
S005,East,P0125,Clothing,Spring,95.41,Moderate
S005,East,P0125,Clothing,Summer,88.7,Moderate
S005,East,P0125,Clothing,Winter,135.0,High
S005,East,P0126,Clothing,Autumn,91.52,Moderate
S005,East,P0126,Clothing,Spring,92.44,Moderate
S005,East,P0126,Clothing,Summer,89.06,Moderate
S005,East,P0126,Clothing,Winter,120.93,High
S005,East,P0129,Furniture,Autumn,97.95,Moderate
S005,East,P0129,Furniture,Spring,89.52,Moderate
S005,East,P0129,Furniture,Summer,90.58,Moderate
S005,East,P0129,Furniture,Winter,93.47,Moderate
S005,East,P0133,Clothing,Autumn,93.28,Moderate
S005,East,P0133,Clothing,Spring,91.88,Moderate
S005,East,P0133,Clothing,Summer,90.85,Moderate
S005,East,P0133,Clothing,Winter,118.05,High
S005,East,P0149,Furniture,Autumn,95.98,Moderate
S005,East,P0149,Furniture,Spring,92.03,Moderate
S005,East,P0149,Furniture,Summer,86.53,Moderate
S005,East,P0149,Furniture,Winter,97.92,Moderate
S005,East,P0153,Furniture,Autumn,97.56,Moderate
S005,East,P0153,Furniture,Spring,97.24,Moderate
S005,East,P0153,Furniture,Summer,93.53,Moderate
S005,East,P0153,Furniture,Winter,96.36,Moderate
S005,East,P0159,Electronics,Autumn,84.8,Moderate
S005,East,P0159,Electronics,Spring,87.69,Moderate
S005,East,P0159,Electronics,Summer,93.2,Moderate
S005,East,P0159,Electronics,Winter,88.04,Moderate
S005,East,P0166,Groceries,Autumn,95.03,Moderate
S005,East,P0166,Groceries,Spring,101.95,High
S005,East,P0166,Groceries,Summer,118.12,High
S005,East,P0166,Groceries,Winter,95.05,Moderate
S005,East,P0171,Electronics,Autumn,89.85,Moderate
S005,East,P0171,Electronics,Spring,92.1,Moderate
S005,East,P0171,Electronics,Summer,90.05,Moderate
S005,East,P0171,Electronics,Winter,82.4,Moderate
S005,East,P0175,Electronics,Autumn,92.23,Moderate
S005,East,P0175,Electronics,Spring,97.07,Moderate
S005,East,P0175,Electronics,Summer,84.29,Moderate
S005,East,P0175,Electronics,Winter,86.34,Moderate
S005,East,P0178,Clothing,Autumn,93.88,Moderate
S005,East,P0178,Clothing,Spring,107.81,High
S005,East,P0178,Clothing,Summer,97.24,Moderate
S005,East,P0178,Clothing,Winter,128.93,High
S005,East,P0183,Electronics,Autumn,78.97,Moderate
S005,East,P0183,Electronics,Spring,93.81,Moderate
S005,East,P0183,Electronics,Summer,88.04,Moderate
S005,East,P0183,Electronics,Winter,91.3,Moderate
S005,East,P0187,Clothing,Autumn,91.43,Moderate
S005,East,P0187,Clothing,Spring,90.69,Moderate
S005,East,P0187,Clothing,Summer,90.0,Moderate
S005,East,P0187,Clothing,Winter,126.07,High
S005,North,P0016,Clothing,Autumn,88.96,Moderate
S005,North,P0016,Clothing,Spring,89.62,Moderate
S005,North,P0016,Clothing,Summer,95.8,Moderate
S005,North,P0016,Clothing,Winter,133.64,High
S005,North,P0017,Toys,Autumn,101.98,High
S005,North,P0017,Toys,Spring,84.88,Moderate
S005,North,P0017,Toys,Summer,91.8,Moderate
S005,North,P0017,Toys,Winter,99.75,Moderate
S005,North,P0031,Electronics,Autumn,91.49,Moderate
S005,North,P0031,Electronics,Spring,94.55,Moderate
S005,North,P0031,Electronics,Summer,87.62,Moderate
S005,North,P0031,Electronics,Winter,87.02,Moderate
S005,North,P0046,Clothing,Autumn,95.04,Moderate
S005,North,P0046,Clothing,Spring,89.35,Moderate
S005,North,P0046,Clothing,Summer,96.44,Moderate
S005,North,P0046,Clothing,Winter,127.63,High
S005,North,P0057,Clothing,Autumn,90.28,Moderate
S005,North,P0057,Clothing,Spring,100.11,High
S005,North,P0057,Clothing,Summer,94.41,Moderate
S005,North,P0057,Clothing,Winter,123.8,High
S005,North,P0061,Clothing,Autumn,96.07,Moderate
S005,North,P0061,Clothing,Spring,96.38,Moderate
S005,North,P0061,Clothing,Summer,100.7,High
S005,North,P0061,Clothing,Winter,135.63,High
S005,North,P0066,Clothing,Autumn,96.48,Moderate
S005,North,P0066,Clothing,Spring,88.5,Moderate
S005,North,P0066,Clothing,Summer,84.62,Moderate
S005,North,P0066,Clothing,Winter,124.46,High
S005,North,P0067,Furniture,Autumn,84.89,Moderate
S005,North,P0067,Furniture,Spring,101.03,High
S005,North,P0067,Furniture,Summer,95.98,Moderate
S005,North,P0067,Furniture,Winter,90.29,Moderate
S005,North,P0068,Electronics,Autumn,89.04,Moderate
S005,North,P0068,Electronics,Spring,95.92,Moderate
S005,North,P0068,Electronics,Summer,83.08,Moderate
S005,North,P0068,Electronics,Winter,88.88,Moderate
S005,North,P0069,Clothing,Autumn,89.48,Moderate
S005,North,P0069,Clothing,Spring,93.72,Moderate
S005,North,P0069,Clothing,Summer,89.45,Moderate
S005,North,P0069,Clothing,Winter,134.29,High
S005,North,P0070,Electronics,Autumn,87.22,Moderate
S005,North,P0070,Electronics,Spring,76.8,Moderate
S005,North,P0070,Electronics,Summer,88.61,Moderate
S005,North,P0070,Electronics,Winter,88.17,Moderate
S005,North,P0079,Furniture,Autumn,99.48,Moderate
S005,North,P0079,Furniture,Spring,96.24,Moderate
S005,North,P0079,Furniture,Summer,96.47,Moderate
S005,North,P0079,Furniture,Winter,88.28,Moderate
S005,North,P0083,Toys,Autumn,88.0,Moderate
S005,North,P0083,Toys,Spring,90.61,Moderate
S005,North,P0083,Toys,Summer,95.5,Moderate
